starttime,endtime,plant,airflow,leaf_area,gsw,gbw,gtw,Tleaf,Tair,pressure,vpd,RH,E,h2o_in,h2o_out,co2_flux,co2_in,co2_out,cos_flux,cos_in,cos_out,gsw_unc,h2o_out_unc,co2_out_unc,cos_out_unc,lru
2022-03-22 16:11:56,2022-03-22 16:18:18,sunflower_2_leaf2,0.00035727153024193547,0.0009000000000000002,0.5243796811242172,2.4400341065047684,0.4688132240131195,26.2134177419355,26.68310322580645,103129.30063776932,0.9302973304605866,70.78708042585276,0.0043502482061813065,13.4207806451613,24.11350806451615,21.48069272635784,444.6058,390.49395,65.82579719837598,1190.2913924667093,1023.2242617132684,0.06402913419294014,0.18527903225805,0.16990913077943154,14.991849654128096,1.1694760311158894
2022-03-22 16:18:18,2022-03-22 16:27:26,sunflower_2_leaf2,0.0003572122857142857,0.0009000000000000002,0.3972760026109054,2.4404355470333194,0.36453430114148616,26.2875193548387,26.736703225806398,103114.1694516132,1.0668857183101692,67.11367016767706,0.003880800584179737,13.395783870967698,22.937767741935502,21.049428515158727,444.72615,391.6919,61.29142538579482,1186.4405632837738,1030.768841102833,0.06694939998000955,0.4012417604880893,0.11804651606699725,16.308272070827538,1.1064778405930522
2022-03-22 16:27:26,2022-03-22 16:38:12,sunflower_2_leaf2,0.0003572122857142857,0.0009000000000000002,0.33270697480998424,2.4402840563087143,0.3094049092341987,26.3631741935484,26.810177419354854,103106.04783813728,1.1593566638067836,64.63771410373296,0.00357214425015746,13.37256451612905,22.170293548387104,20.692414680714304,444.6671,392.53235,61.1725693529188,1165.9935661520074,1010.6149240748344,0.060649674754861306,0.04329178862113645,1.1663398847105713,16.573238130072838,1.1482469375978457
2022-03-23 10:09:38,2022-03-23 10:15:40,sunflower_3,0.00035351918508960564,0.0009000000000000002,0.4312806958918069,2.4422371209075227,0.3929273118020801,25.2375706989247,25.53445086021505,103238.64620189343,0.7419614417098381,75.64647645323396,0.002901046028259426,16.842899139784947,24.051382419354855,19.642115122220297,448.9891,398.9836,51.142845212070505,938.4954178174036,807.3326835638985,0.06290362684552044,0.16192758064515012,0.28603076914905284,17.214246362048687,1.2867647146457273
2022-03-23 10:15:40,2022-03-23 10:24:06,sunflower_3,0.00035352386750298683,0.0009000000000000002,0.5089917306528882,2.441903598680228,0.4565598356519252,25.1913548387097,25.5097612903226,103242.69441935491,0.6806172754522657,77.35880857052291,0.0030960666026074012,16.867422580645197,24.5588,20.701611352810193,448.93965,396.23755,52.78140146923418,935.802268861217,800.4713459210161,0.06184247333262278,0.08889915367225154,0.11692206620936332,21.60380622338684,1.2620791902548045
2022-03-23 10:24:06,2022-03-23 10:38:13,sunflower_3,0.00035353016760168303,0.0009000000000000002,0.5565011069871256,2.4424157828218327,0.4944921240488045,25.103196774193503,25.4271,103245.53680645187,0.6488375998677376,78.21416469885446,0.0031638846005806265,16.891412903225802,24.7212,21.184136500203714,449.15165,395.2221,55.88368363298673,932.9580832744684,789.7374666596027,0.07585576395179784,0.7043535167922906,0.1517256723681161,12.748823390692833,1.320178751410599
2022-03-23 10:38:13,2022-03-23 10:54:43,sunflower_3,0.0003535515978924731,0.0009000000000000002,0.6163087100611729,2.4419615317903727,0.5411920922590152,21.9157193548387,22.209396774193603,103244.23032258084,0.6150058591120318,75.33699229554648,0.003301376955010901,11.3731129032258,19.6123677419355,20.26685430530004,446.6642,395.07295,57.60626378568874,922.8019346545098,775.4324346196844,0.08999061672411426,0.9543707469952653,0.132886467039427,16.21274606602761,1.4481604948717275
2022-03-23 10:54:43,2022-03-23 11:00:49,sunflower_3,0.000353574206060606,0.0009000000000000002,0.5867104371339988,2.442185130237433,0.5181775635116166,20.802262903225802,21.091704838709703,103247.81646661705,0.5944545810352435,74.54413373367808,0.003047940889708792,10.510586129032255,18.129111290322548,19.986410573942088,446.38325,395.50915,56.72723690651456,930.011198131362,784.9672822841194,0.07774410288318265,0.5482854838709503,0.10893014321114687,12.148847794807415,1.430084847927092
2022-03-23 11:00:49,2022-03-23 11:14:38,sunflower_3,0.0003535797348817205,0.0009000000000000002,0.5606911195826709,2.442399755757288,0.4978061729960616,19.0416,19.2839419354839,103236.6487741939,0.6128521798884319,71.34896415246108,0.0029940077573162764,8.00893451612903,15.512603225806401,18.72737030132892,445.07265,397.4041,58.09100196615502,907.6083883716907,759.223863164145,0.08388722035148845,0.6608861074094682,0.12114209604152527,17.70319770150311,1.6236580227874138
2022-03-23 11:37:09,2022-03-23 11:43:04,sunflower_3,0.0003536095743401759,0.0009000000000000002,0.5412491807463486,2.442163391461518,0.4823618067308548,24.764233978494648,25.06369010752691,103233.12275946616,0.6313041918563773,78.4498221927726,0.0030323105860475268,16.725142634408602,24.2554628494624,20.98065793939659,449.17005,395.7705,56.482793865464615,909.7073671962758,765.015858109579,0.06288156005112165,0.12913381720430014,0.1624050346783873,18.743828849846828,1.3927400005648765
2022-03-23 11:43:04,2022-03-23 11:50:01,sunflower_3,0.00035360930621785875,0.0009000000000000002,0.598595791996757,2.4420743946158106,0.527504457817413,25.0811580645161,25.4077096774194,103227.186333333,0.6229167506838627,78.88475702188249,0.003287427273869285,16.7581032258065,24.9168258064516,21.263038351877704,449.2729,395.1546,58.90827324255504,899.0633158084181,748.1739033616805,0.06996164092096137,0.4146578958499583,0.16281632377894925,18.822384042362454,1.463239634471946
2022-03-23 11:50:01,2022-03-23 12:05:06,sunflower_3,0.00035360476369892467,0.0009000000000000002,0.6512081281460846,2.442091035125073,0.5679595845665855,26.159996774193502,26.569445161290304,103226.55588960306,0.7158590254759263,77.02406776858072,0.0041073435609954075,15.882322580645198,26.064651612903198,21.58578315529176,449.1943,394.25385,51.73880597433267,913.494214822563,780.7681487314871,0.06615543470010102,0.2463717113618661,0.1175498854387676,19.81840773201568,1.2103262342650674
2022-03-23 12:05:06,2022-03-23 12:13:16,sunflower_3,0.00035360623367546436,0.0009000000000000002,0.6984705724544598,2.442005442614368,0.6036228627247451,27.183308064516098,27.757164516129052,103223.81615574648,0.9056429048181172,72.49396028040059,0.005465112694733086,12.72992741935485,26.275374193548398,21.822789066490532,448.79,393.24655,58.0712564024896,933.6871834719182,784.759565149432,0.06402247806707079,0.15131935483869974,0.1403697420703311,17.189909975527872,1.3334577835679529
2022-03-23 12:13:16,2022-03-23 12:22:22,sunflower_3,0.00035360653057503504,0.0009000000000000002,0.688307424316329,2.4416838828425402,0.596007062289282,27.3690866666667,27.9526733333333,103222.73077419378,0.9615360555664209,71.23879526282602,0.0057279829500638795,11.916433333333302,26.1168766666667,21.54518697351511,447.5548,392.71795,58.52119744152158,931.380994353964,781.2943587123985,0.06273516367164893,0.1037820162212477,0.20629969397295034,17.486274774202812,1.3653028605206907
2022-03-23 12:22:22,2022-03-23 12:35:43,sunflower_3,0.0003536236567311828,0.0009000000000000002,0.7052525236688616,2.4425270092497207,0.6087196495748017,27.9366866666667,28.6128366666667,103227.65264516081,1.0748420273991344,68.83661780950703,0.00655362785430761,9.972048,26.2315677419355,21.783315483434396,447.3261,391.88585,56.83248131261953,924.0328262558535,778.203193962941,0.06097977462779302,0.03644230067704062,0.10604849016684292,17.547649758286713,1.3138301080346464
2022-03-23 13:05:47,2022-03-23 13:11:28,sunflower_3,0.00035365288714565,0.0009000000000000002,0.6829875767856062,2.4411930470239325,0.591991248748585,29.4056848924731,30.2231884408602,103200.29571750775,1.311081008530816,65.02859640087138,0.0077819276056100796,7.92670683870968,27.192421451612898,21.326054990187462,445.86725,391.59525,51.246735195284046,930.4896197532016,798.7700018702901,0.06546520869907826,0.2175914516129005,0.123939871846521,14.65632108818466,1.1780706787328468
2022-03-23 13:16:29,2022-03-23 13:24:00,sunflower_3,0.00035364303202431045,0.0009000000000000002,0.6603401884894439,2.4404516211177594,0.5748777652934235,29.78477,30.6414933333333,103191.42830000001,1.3836767586502958,63.9004527634975,0.008090633877387092,7.30742516129032,27.3370193548387,21.150485990958817,445.77735,391.95065,47.661624745156146,929.6855238833816,807.0569720255586,0.07521504714862834,0.6298784257524941,0.15547398742769195,17.72005176278406,1.0943989996469685
2022-03-23 13:24:00,2022-03-23 13:34:05,sunflower_3,0.00035363617639083683,0.0009000000000000002,0.6224994783342418,2.4411433720532494,0.545946458747087,28.27218,28.9214566666667,103178.32243333333,1.2383566963697918,65.37017527031922,0.006764686061216093,8.583244,25.541635483871,20.878227985667404,445.75215,392.6173,50.417622388397845,936.3171294721304,806.7955377994557,0.06295340840735031,0.12118063323908225,0.3722504067007655,14.947075558878305,1.1751536940083598
2022-03-23 13:34:05,2022-03-23 13:41:50,sunflower_3,0.00035362379149135115,0.0009000000000000002,0.6017793332297708,2.4410169568437423,0.5299882577775324,28.0342774193548,28.5857483870968,103171.23945161332,1.1054592701696886,68.6886555618796,0.005863404769429804,11.6103741935484,26.134029032258102,20.96476329046049,446.9905,393.63355,50.647730325366645,940.101638899047,810.0146571050038,0.06722725702314518,0.3138647913559214,0.10526484693381802,17.745712064645208,1.1740031288886263
2022-03-23 13:41:50,2022-03-23 13:49:59,sunflower_3,0.0003536177301075269,0.0009000000000000002,0.5816277294393709,2.4408150517791087,0.5141914561122645,26.8781870967742,27.2926903225806,103169.25616129012,0.8813710826384678,73.39058727582011,0.0045501276830711215,14.673448387096801,25.9802419354839,20.845038308949047,447.6733,394.62015,46.91116472295428,939.7086409600647,819.2220568642855,0.06092938067581893,0.04151372705564295,0.1220192136054306,13.80967327023864,1.0840545554236247
2022-03-23 13:50:03,2022-03-23 13:58:30,sunflower_3,0.00035359610913978496,0.0009000000000000002,0.6181411473165426,2.44089518625698,0.5425584201077299,26.371835967741948,26.804563548387105,103156.1861201528,0.7955236794190996,75.02636193708628,0.0043070967903112226,15.052193817204301,25.73229892473115,21.153612210091648,448.70300000000003,394.8612,54.103730074202836,954.409332679079,815.6443797047299,0.06540097096245048,0.22483440860214896,0.1598992150977894,19.085863417146864,1.2381871204495152
2022-03-23 13:58:30,2022-03-23 14:11:32,sunflower_3,0.00035359046146236564,0.0009000000000000002,0.6111783516841962,2.4408101179691792,0.5372094613022712,24.8818433333333,25.13506,103138.94553333333,0.6376013858625109,78.88131082838977,0.003448194465266871,16.524793548387102,24.7048333333333,21.064640999842783,449.7486,396.1324,51.36462134305291,964.4254660608129,832.7493875547297,0.07347479043093115,0.5446731725369723,0.14610160528436053,19.728127811956984,1.159941460951602
2022-03-23 14:11:32,2022-03-23 14:27:10,sunflower_3,0.0003535766486021505,0.0009000000000000002,0.5644591334335066,2.4402336560978033,0.5007307287985245,24.5371225806452,24.917035483871,103128.5273870964,0.7949271438932741,72.63165350454692,0.0039632830721484475,12.419061290322599,22.283396774193502,20.60839175210062,447.64065,395.1837,53.265582105966274,920.463668934712,783.9599151969284,0.06660226008988385,0.260640270437993,0.1657256470797469,18.38143706055627,1.3028899734810429
2022-03-23 14:37:04,2022-03-23 14:43:15,sunflower_3,0.00035355261011730193,0.0009000000000000002,0.4407130828179547,2.4398792955108317,0.4007915115377083,24.5729403225806,24.944006451612896,103101.68665867149,1.019075657581486,65.65083799111648,0.004064493188592312,10.042587258064534,20.17951612903225,20.04050116652572,446.8134,395.7985,47.79591110319086,896.2296978793147,773.639477086564,0.07048548618947931,0.4801129032258498,0.11701001761482452,18.89612582958191,1.2201625407843428
2022-03-23 14:43:15,2022-03-23 14:49:23,sunflower_3,0.000353545828110599,0.0009000000000000002,0.4140077277786931,2.4400236523678682,0.3785387088736407,24.499445161290353,24.9162322580645,103096.3320457638,1.1570290834796104,60.96974640527206,0.004349517459517589,7.846499677419355,18.71054032258065,20.057735107633512,446.2259,395.16615,45.761819706343125,886.9313515397829,769.519149746979,0.06883990644674134,0.3995080645161497,0.14758688454226046,17.081624597852233,1.1716062994776826
2022-03-23 14:49:23,2022-03-23 14:55:55,sunflower_3,0.00035353776417657045,0.0009000000000000002,0.34946858435670913,2.43970149012332,0.3238225788783633,24.51000913978495,24.89783231182795,103093.59000062034,1.2780323753021905,57.26987141970239,0.004109687479904521,7.27922052688172,17.55623887096775,19.430121263353946,445.2815,395.8183,48.22431364498537,882.2753504691605,758.5934122203405,0.06384121837144378,0.19297112903225155,0.9736166405327152,15.291275251074858,1.295022596997171
2022-03-23 14:55:55,2022-03-23 15:03:38,sunflower_3,0.00035355043108323367,0.0009000000000000002,0.31222433410325146,2.439890553874996,0.2916049632225841,24.531829032258102,24.8893870967742,103087.47477419405,1.3443390560064776,55.342443300461476,0.0038941603338722014,7.19640935483871,16.9532,19.03696224505795,445.0372,396.5766,42.69297032132138,871.6365517213586,762.0396378665636,0.061633722794094584,0.08870810583163913,0.14556108759631606,14.94291419245215,1.1671004754620573
